ID,发布时间,点赞数,评论数,转发数,链接,摘要,正文
379086472,2026-03-12 10:31:02,32,10,0,https://xueqiu.com/1505944393/379086472,回复@周来财: 我认为连买的价值都不大，可以买点观察，但是没到布局时间点//@周来财:回复@雪月霜:其实我对雪大的判断非常同意，白酒可以买，但现在不能重仓，水泥的安全边际高得多，而且白酒大v水平都很差，只会告诉你好生意要一直拿还有白酒的历史，只能当科普文章看看,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379086472
）
回复@周来财: 我认为连买的价值都不大
，可以买点观察
，但是没到布局时间点//@周来财:回复@雪月霜:其实我对雪大的判断非常同意
，白酒可以买
，但现在不能重仓
，水泥的安全边际高得多
，而且白酒大v水平都很差
，只会告诉你好生意要一直拿还有白酒的历史
，只能当科普文章看看
查看对话
@雪月霜：
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 其实白酒过去积累问题太多了
，底部是持续性的
，消化库存也不是一年内就能搞定的
，某些人不要想当然认为白酒利润只下跌一年
，实际上是有2～3年持续性低迷或者下行
，所以目前计算利润能算的准吗
，底部算不准好吧
3小时前· 讨论 18· 赞 68"
379082502,2026-03-12 10:19:55,68,18,0,https://xueqiu.com/1505944393/379082502,$五粮液(SZ000858)$ $泸州老窖(SZ000568)$ 其实白酒过去积累问题太多了，底部是持续性的，消化库存也不是一年内就能搞定的，某些人不要想当然认为白酒利润只下跌一年，实际上是有2～3年持续性低迷或者下行，所以目前计算利润能算的准吗，底部算不准好吧,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379082502
）
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 其实白酒过去积累问题太多了
，底部是持续性的
，消化库存也不是一年内就能搞定的
，某些人不要想当然认为白酒利润只下跌一年
，实际上是有2～3年持续性低迷或者下行
，所以目前计算利润能算的准吗
，底部算不准好吧"
379078873,2026-03-12 10:09:53,100,11,2,https://xueqiu.com/1505944393/379078873,$五粮液(SZ000858)$ $泸州老窖(SZ000568)$ 任何股票抄底有个前提，那就是未来可预见利润不会大幅下滑，如果做不到抄哪门子底，那是接飞刀明白吧,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379078873
）
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 任何股票抄底有个前提
，那就是未来可预见利润不会大幅下滑
，如果做不到抄哪门子底
，那是接飞刀明白吧"
379078317,2026-03-12 10:08:14,36,2,0,https://xueqiu.com/1505944393/379078317,回复@Xymmml: 刚才说了那么多看不懂吗，目前你买白酒是什么情况，请问今年业绩会高速增长，还是下滑，明显是下滑，那目前买是干什么//@Xymmml:回复@雪月霜:我不懂片仔癀和东阿阿胶，也还没想通这俩公司跟茅台有啥必然的关系。虚心请教您说的这俩公司不行了茅台就不行了的逻辑是怎么得出来的[想一下...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379078317
）
回复@Xymmml: 刚才说了那么多看不懂吗
，目前你买白酒是什么情况
，请问今年业绩会高速增长
，还是下滑
，明显是下滑
，那目前买是干什么//@Xymmml:回复@雪月霜:我不懂片仔癀和东阿阿胶
，也还没想通这俩公司跟茅台有啥必然的关系
。虚心请教您说的这俩公司不行了茅台就不行了的逻辑是怎么得出来的
查看对话
收起
@雪月霜：
过去白酒主要销量一是地产商
，二是公务消费
，这个公务消费不是政府机关
，而是商业宴请
，毕竟喝茅台的都是别人买的
，目前白酒业绩非常假的原因在于地产商基本上接近于团灭
，公务员禁止喝酒
，经销商都快活不下去了
，某些白酒利润难道仅仅是增长放缓或者略微下行吗
，这种水分极大的利润怎么可能去买呢
，难道只有洋河等少数企业利润大幅下滑吗
，剩下的企业还能继续增长吗
过去白酒主要销量一是地产商
，二是公务消费
，这个公务消费不是政府机关
，而是商业宴请
，毕竟喝茅台的都是别人买的
，目前白酒业绩非常假的原因在于地产商基本上接近于团灭
，公务员禁止喝酒
，经销商都快活不下去了
，某些白酒利润难道仅仅是增长放缓或者略微下行吗
，这种水分极大的利润怎么可能去买呢...
展开
4小时前· 转发 2· 讨论 49· 赞 80"
379076472,2026-03-12 10:03:26,37,8,0,https://xueqiu.com/1505944393/379076472,回复@ICEunicorn: 有什么反常的，当初中国船舶22年初从接近30跌到14多，请问有什么问题吗//@ICEunicorn:回复@雪月霜:zk这个短期波动，感觉有点反常啊，碳酸锂涨他跌，小金属涨他跌，大盘修复他跌。有点害怕这种长期逻辑好，短期一直破位，仓位大就容易一直小步亏最后累计很多。真雷的股票一个大跌...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379076472
）
回复@ICEunicorn: 有什么反常的
，当初中国船舶22年初从接近30跌到14多
，请问有什么问题吗//@ICEunicorn:回复@雪月霜:zk这个短期波动
，感觉有点反常啊
，碳酸锂涨他跌
，小金属涨他跌
，大盘修复他跌
。有点害怕这种长期逻辑好
，短期一直破位
，仓位大就容易一直小步亏最后累计很多
。真雷的股票一个大跌反倒都吓跑了
。
查看对话
@雪月霜：
买股票是未来现金流折现
，如果买的股票明年业绩更低
，而且是大幅下滑
，那除非是估值预期阶段直接消化完了
，那直接卖出
，如果上行的短期涨跌重要吗
4小时前· 转发 1· 讨论 14· 赞 99"
379075038,2026-03-12 09:59:42,49,1,0,https://xueqiu.com/1505944393/379075038,回复@松弛可汗的千万之路: 不会的，只要业绩持续性成长，股价一定增长的，就算短期不涨未来也会的//@松弛可汗的千万之路:回复@雪月霜:怕的是没预期差，就没增量资金业绩涨股价不涨,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379075038
）
回复@松弛可汗的千万之路: 不会的
，只要业绩持续性成长
，股价一定增长的
，就算短期不涨未来也会的//@松弛可汗的千万之路:回复@雪月霜:怕的是没预期差
，就没增量资金业绩涨股价不涨
查看对话
@雪月霜：
这个有什么按摩的
，当初21年买入中国船舶
，这中间波动大的多
，但是有什么问题呢
，因为我确定23～26年利润趋势是逐年增长的所以这期间股价跌了又如何呢
，最后很多人担心大盘
，请问股市在低迷能有23年低迷吗
？请问年化如何
3小时前· 讨论 19· 赞 84"
379073664,2026-03-12 09:55:56,84,19,0,https://xueqiu.com/1505944393/379073664,这个有什么按摩的，当初21年买入中国船舶，这中间波动大的多，但是有什么问题呢，因为我确定23～26年利润趋势是逐年增长的所以这期间股价跌了又如何呢，最后很多人担心大盘，请问股市在低迷能有23年低迷吗？请问年化如何,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379073664
）
这个有什么按摩的
，当初21年买入中国船舶
，这中间波动大的多
，但是有什么问题呢
，因为我确定23～26年利润趋势是逐年增长的所以这期间股价跌了又如何呢
，最后很多人担心大盘
，请问股市在低迷能有23年低迷吗
？请问年化如何"
379072821,2026-03-12 09:53:45,99,14,1,https://xueqiu.com/1505944393/379072821,买股票是未来现金流折现，如果买的股票明年业绩更低，而且是大幅下滑，那除非是估值预期阶段直接消化完了，那直接卖出，如果上行的短期涨跌重要吗,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379072821
）
买股票是未来现金流折现
，如果买的股票明年业绩更低
，而且是大幅下滑
，那除非是估值预期阶段直接消化完了
，那直接卖出
，如果上行的短期涨跌重要吗"
379071654,2026-03-12 09:50:38,176,25,4,https://xueqiu.com/1505944393/379071654,$赣锋锂业(SZ002460)$ $中矿资源(SZ002738)$ $天齐锂业(SZ002466)$ 某些人太看重股价了，请问投资是什么，那就是低估值买进，高成长带来高估值，请问碳酸锂今年利润同比增长还是下滑，这个增长难道只有一年吗，如果今年利润同比高速增长，明年更高，请问为何在意短期涨跌,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379071654
）
$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 某些人太看重股价了
，请问投资是什么
，那就是低估值买进
，高成长带来高估值
，请问碳酸锂今年利润同比增长还是下滑
，这个增长难道只有一年吗
，如果今年利润同比高速增长
，明年更高
，请问为何在意短期涨跌"
379070496,2026-03-12 09:47:41,65,7,3,https://xueqiu.com/1505944393/379070496,某些中药和白酒是有渠道的，甚至还有金融属性，在价格上行期间是利润放大器，反过来也是一样的，实际上消费行业实际上销量是不可能出现某一年断崖式下滑的，出现这种基本上就是渠道库存爆了去消化库存，白酒问题是目前处于渠道库存已经开始暴雷但是还没完全炸，实际上利润下滑50%以上都是正常的,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379070496
）
某些中药和白酒是有渠道的
，甚至还有金融属性
，在价格上行期间是利润放大器
，反过来也是一样的
，实际上消费行业实际上销量是不可能出现某一年断崖式下滑的
，出现这种基本上就是渠道库存爆了去消化库存
，白酒问题是目前处于渠道库存已经开始暴雷但是还没完全炸
，实际上利润下滑50%以上都是正常的"
379065713,2026-03-12 09:35:30,34,20,0,https://xueqiu.com/1505944393/379065713,回复@Xymmml: 请看下片仔癀和东阿阿胶怎么崩的再说//@Xymmml:回复@雪月霜:分红都分到股东手上了，怎么能说水分极大呢？ 合着分到的钱是假的是吗？,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379065713
）
回复@Xymmml: 请看下片仔癀和东阿阿胶怎么崩的再说//@Xymmml:回复@雪月霜:分红都分到股东手上了
，怎么能说水分极大呢
？ 合着分到的钱是假的是吗
？
查看对话
收起
@雪月霜：
过去白酒主要销量一是地产商
，二是公务消费
，这个公务消费不是政府机关
，而是商业宴请
，毕竟喝茅台的都是别人买的
，目前白酒业绩非常假的原因在于地产商基本上接近于团灭
，公务员禁止喝酒
，经销商都快活不下去了
，某些白酒利润难道仅仅是增长放缓或者略微下行吗
，这种水分极大的利润怎么可能去买呢
，难道只有洋河等少数企业利润大幅下滑吗
，剩下的企业还能继续增长吗
过去白酒主要销量一是地产商
，二是公务消费
，这个公务消费不是政府机关
，而是商业宴请
，毕竟喝茅台的都是别人买的
，目前白酒业绩非常假的原因在于地产商基本上接近于团灭
，公务员禁止喝酒
，经销商都快活不下去了
，某些白酒利润难道仅仅是增长放缓或者略微下行吗
，这种水分极大的利润怎么可能去买呢...
展开
4小时前· 转发 2· 讨论 49· 赞 80"
379064675,2026-03-12 09:31:58,80,48,1,https://xueqiu.com/1505944393/379064675,过去白酒主要销量一是地产商，二是公务消费，这个公务消费不是政府机关，而是商业宴请，毕竟喝茅台的都是别人买的，目前白酒业绩非常假的原因在于地产商基本上接近于团灭，公务员禁止喝酒，经销商都快活不下去了，某些白酒利润难道仅仅是增长放缓或者略微下行吗，这种水分极大的利润怎么可能去买呢...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379064675
）
过去白酒主要销量一是地产商
，二是公务消费
，这个公务消费不是政府机关
，而是商业宴请
，毕竟喝茅台的都是别人买的
，目前白酒业绩非常假的原因在于地产商基本上接近于团灭
，公务员禁止喝酒
，经销商都快活不下去了
，某些白酒利润难道仅仅是增长放缓或者略微下行吗
，这种水分极大的利润怎么可能去买呢
，难道只有洋河等少数企业利润大幅下滑吗
，剩下的企业还能继续增长吗"
379058978,2026-03-12 09:08:26,51,5,0,https://xueqiu.com/1505944393/379058978,回复@投资游道人: 请问白酒估值很便宜吗，大部分依然很贵，那为何要买呢，调整不到位未来弹性也是极低的投资难道只能买白酒吗中石油问题可不是油价调整十几年，而是估值一直很高，直到19年才开始实质性调整，资金结果就是只要调整不到位就没人去买好吧//@投资游道人:回复@雪月霜:我问了问卖酒的朋...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379058978
）
回复@投资游道人: 请问白酒估值很便宜吗
，大部分依然很贵
，那为何要买呢
，调整不到位未来弹性也是极低的投资难道只能买白酒吗中石油问题可不是油价调整十几年
，而是估值一直很高
，直到19年才开始实质性调整
，资金结果就是只要调整不到位就没人去买好吧//@投资游道人:回复@雪月霜:我问了问卖酒的朋友说现在出厂价很多腰斩
，但再往下也跌不动了
，库存也没有那么悲观吧
。主要是经济总不能直接崩了
查看对话
@雪月霜：
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 过去极度的不合理估值才导致白酒连续下跌的
，不是利润下滑
，利润下滑其实25年才开始
，不要觉得优质头部企业不会连续下跌十几年
，中国石油可是连续下跌超过10年的
，从08年上市
，直到20年才真正到底部开始上行21年白酒那种几十倍pe合理吗
5小时前· 转发 1· 讨论 54· 赞 77"
379052832,2026-03-12 08:16:43,62,16,0,https://xueqiu.com/1505944393/379052832,回复@投资游道人: 中石油10年以后pe也就是十几倍，并不是40多倍，只是后面业绩下滑了，目前你的假设是白酒目前业绩不会发生大的下滑，但是明显不符合事实，因为肯定要大幅下滑的，白酒目前估值不高那只是21年～24年估值调整而已实际上远远没到位好吧//@投资游道人:回复@雪月霜:也没有那么悲观吧，...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379052832
）
回复@投资游道人: 中石油10年以后pe也就是十几倍
，并不是40多倍
，只是后面业绩下滑了
，目前你的假设是白酒目前业绩不会发生大的下滑
，但是明显不符合事实
，因为肯定要大幅下滑的
，白酒目前估值不高那只是21年～24年估值调整而已实际上远远没到位好吧//@投资游道人:回复@雪月霜:也没有那么悲观吧
，中石油是 07 年股值太高了
，白酒现在都 14PE 了
查看对话
@雪月霜：
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 过去极度的不合理估值才导致白酒连续下跌的
，不是利润下滑
，利润下滑其实25年才开始
，不要觉得优质头部企业不会连续下跌十几年
，中国石油可是连续下跌超过10年的
，从08年上市
，直到20年才真正到底部开始上行21年白酒那种几十倍pe合理吗
5小时前· 转发 1· 讨论 54· 赞 77"
379052461,2026-03-12 08:12:36,77,54,1,https://xueqiu.com/1505944393/379052461,$五粮液(SZ000858)$ $泸州老窖(SZ000568)$ 过去极度的不合理估值才导致白酒连续下跌的，不是利润下滑，利润下滑其实25年才开始，不要觉得优质头部企业不会连续下跌十几年，中国石油可是连续下跌超过10年的，从08年上市，直到20年才真正到底部开始上行21年白酒那种几十倍pe合理吗,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379052461
）
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 过去极度的不合理估值才导致白酒连续下跌的
，不是利润下滑
，利润下滑其实25年才开始
，不要觉得优质头部企业不会连续下跌十几年
，中国石油可是连续下跌超过10年的
，从08年上市
，直到20年才真正到底部开始上行21年白酒那种几十倍pe合理吗"
379049703,2026-03-12 07:53:27,57,1,0,https://xueqiu.com/1505944393/379049703,回复@存在与投资: 会但是水泥是长周期，不在乎这个，主要看的是产能利用率提升//@存在与投资:回复@雪月霜:雪大，煤炭价格如果被石油带上去，会不会影响海螺的利润？有点担忧这一块。,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379049703
）
回复@存在与投资: 会但是水泥是长周期
，不在乎这个
，主要看的是产能利用率提升//@存在与投资:回复@雪月霜:雪大
，煤炭价格如果被石油带上去
，会不会影响海螺的利润
？有点担忧这一块
。
查看对话
收起
@雪月霜：
$海螺水泥(SH600585)$$五粮液(SZ000858)$ 买入海螺原因其实是一是财报能看出来反转趋势
，二是水泥价格已经到了极低程度
，很难继续大的下行
，最后是水泥价格很低
，只要回到正常价格
，就有极高的利润成长
，简单说底部
，不会更低
，有很高的业绩成长预期
，不确定只是具体的时间点而已
，白酒目前情况是看不到业绩止跌趋势
，显而易见还有很大的下行空间
，马上业绩要暴雷
，这显而易见需要远离的
，至于布局时间点
，那就是库存消化差不多
，业绩开始止跌回升
，以及开始有成长预期彼得林奇说过不能下行时期去接飞刀
$海螺水泥(SH600585)$$五粮液(SZ000858)$ 买入海螺原因其实是一是财报能看出来反转趋势
，二是水泥价格已经到了极低程度
，很难继续大的下行
，最后是水泥价格很低
，只要回到正常价格
，就有极高的利润成长
，简单说底部
，不会更低
，有很高的业绩成长预期
，不确定只是具体的时间点而已
，白酒目前情况是...
展开
6小时前· 转发 2· 讨论 13· 赞 142"
379049525,2026-03-12 07:50:13,121,5,1,https://xueqiu.com/1505944393/379049525,$海螺水泥(SH600585)$ 水泥是必需品，很多人有个误解那就是地产如果没有新建住房，就想当然认为水泥没有需求，其实这是大错特错的，无论是基础设施还是住房，都有使用寿命的，光基础设施和住房更新，其实可以支撑12亿吨的需求了，理论上2030年水泥需求在15～16亿吨，按照水泥熟料产能去化，30年熟...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379049525
）
$海螺水泥(SH600585)$ 水泥是必需品
，很多人有个误解那就是地产如果没有新建住房
，就想当然认为水泥没有需求
，其实这是大错特错的
，无论是基础设施还是住房
，都有使用寿命的
，光基础设施和住房更新
，其实可以支撑12亿吨的需求了
，理论上2030年水泥需求在15～16亿吨
，按照水泥熟料产能去化
，30年熟料产能降低到16亿吨
，基本上产能利用率就可以提高到60%以上
，价格和利润率就可以大幅提升了"
379048396,2026-03-12 07:29:16,142,13,2,https://xueqiu.com/1505944393/379048396,$海螺水泥(SH600585)$ $五粮液(SZ000858)$ 买入海螺原因其实是一是财报能看出来反转趋势，二是水泥价格已经到了极低程度，很难继续大的下行，最后是水泥价格很低，只要回到正常价格，就有极高的利润成长，简单说底部，不会更低，有很高的业绩成长预期，不确定只是具体的时间点而已，白酒目前情况是...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379048396
）
$海螺水泥(SH600585)$$五粮液(SZ000858)$ 买入海螺原因其实是一是财报能看出来反转趋势
，二是水泥价格已经到了极低程度
，很难继续大的下行
，最后是水泥价格很低
，只要回到正常价格
，就有极高的利润成长
，简单说底部
，不会更低
，有很高的业绩成长预期
，不确定只是具体的时间点而已
，白酒目前情况是看不到业绩止跌趋势
，显而易见还有很大的下行空间
，马上业绩要暴雷
，这显而易见需要远离的
，至于布局时间点
，那就是库存消化差不多
，业绩开始止跌回升
，以及开始有成长预期彼得林奇说过不能下行时期去接飞刀"
379048130,2026-03-12 07:22:50,79,9,1,https://xueqiu.com/1505944393/379048130,回复@股市黑鹰: 实际上是你搞错了，投资其实只有一种方法，那就是成长，其他的各种方法其实只是变种而已//@股市黑鹰:回复@雪月霜:股票赚钱的方法有很多种，并不是只有做反转才能赚钱。雪大太执着于做反转，因此认为股票只能做反转才行，其实并不是这样的。这是思维的局限性导致的问题。,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379048130
）
回复@股市黑鹰: 实际上是你搞错了
，投资其实只有一种方法
，那就是成长
，其他的各种方法其实只是变种而已//@股市黑鹰:回复@雪月霜:股票赚钱的方法有很多种
，并不是只有做反转才能赚钱
。雪大太执着于做反转
，因此认为股票只能做反转才行
，其实并不是这样的
。这是思维的局限性导致的问题
。
查看对话
收起
@雪月霜：
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 白酒只有一种情况才可以买
，那就是去年业绩到底
，今年业绩v型反转
，但是这是明显做不到的
，实际上各项数据其实是
，去年业绩开始下滑
，今年业绩更低
，事实上白酒属于周期很长的产品
，调整不是短期可以完成
，到底也要震荡1～2年
，这就是很多白酒大v想当然地方
，那就是利润刚开始下滑就要抄底
，上一次利润下滑是2013年开始的
，反转至少都是3年以后的事情
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 白酒只有一种情况才可以买
，那就是去年业绩到底
，今年业绩v型反转
，但是这是明显做不到的
，实际上各项数据其实是
，去年业绩开始下滑
，今年业绩更低
，事实上白酒属于周期很长的产品
，调整不是短期可以完成
，到底也要震荡1～2年
，这就是很多白酒大v想当然地...
展开
6小时前· 转发 3· 讨论 50· 赞 106"
379047806,2026-03-12 07:15:18,105,50,3,https://xueqiu.com/1505944393/379047806,$五粮液(SZ000858)$ $泸州老窖(SZ000568)$ 白酒只有一种情况才可以买，那就是去年业绩到底，今年业绩v型反转，但是这是明显做不到的，实际上各项数据其实是，去年业绩开始下滑，今年业绩更低，事实上白酒属于周期很长的产品，调整不是短期可以完成，到底也要震荡1～2年，这就是很多白酒大v想当然地...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/379047806
）
$五粮液(SZ000858)$$泸州老窖(SZ000568)$ 白酒只有一种情况才可以买
，那就是去年业绩到底
，今年业绩v型反转
，但是这是明显做不到的
，实际上各项数据其实是
，去年业绩开始下滑
，今年业绩更低
，事实上白酒属于周期很长的产品
，调整不是短期可以完成
，到底也要震荡1～2年
，这就是很多白酒大v想当然地方
，那就是利润刚开始下滑就要抄底
，上一次利润下滑是2013年开始的
，反转至少都是3年以后的事情"
378970435,2026-03-11 15:06:05,162,39,0,https://xueqiu.com/1505944393/378970435,之所以对于白酒大v不感冒的原因就是，请问白酒业绩今年可以企稳不下行吗？很多人是答不出来的，一季度业绩明显下行甚至暴跌的时候，请问持有怎么能行呢,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378970435
）
之所以对于白酒大v不感冒的原因就是
，请问白酒业绩今年可以企稳不下行吗
？很多人是答不出来的
，一季度业绩明显下行甚至暴跌的时候
，请问持有怎么能行呢"
378969333,2026-03-11 15:01:25,219,34,5,https://xueqiu.com/1505944393/378969333,$海螺水泥(SH600585)$ $赣锋锂业(SZ002460)$ $中矿资源(SZ002738)$ 所谓投资如果不打算持有3～5年，最好不要买核心不是说去死拿不动，而是任何行业上行都是3～5年左右时间，长期持有是要过滤掉市场波动，不是死拿永远都不买，如果业绩确实增长放缓，行业下行，那肯定要卖出的，国内很多夹头其实是...,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378969333
）
$海螺水泥(SH600585)$$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$ 所谓投资如果不打算持有3～5年
，最好不要买核心不是说去死拿不动
，而是任何行业上行都是3～5年左右时间
，长期持有是要过滤掉市场波动
，不是死拿永远都不买
，如果业绩确实增长放缓
，行业下行
，那肯定要卖出的
，国内很多夹头其实是扭曲了投资方法
，长期持有只是一种方法
，不是价值投资必须要长期持有"
378968556,2026-03-11 14:58:12,160,13,1,https://xueqiu.com/1505944393/378968556,$海螺水泥(SH600585)$ 我对海螺上涨是无所谓的，下跌也无所谓的，很简单水泥反转是一年吗？这中间涨多了肯定会调整，同样跌多了也一样，请问碳酸锂反转就几个月吗,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378968556
）
$海螺水泥(SH600585)$ 我对海螺上涨是无所谓的
，下跌也无所谓的
，很简单水泥反转是一年吗
？这中间涨多了肯定会调整
，同样跌多了也一样
，请问碳酸锂反转就几个月吗"
378967333,2026-03-11 14:52:50,166,45,2,https://xueqiu.com/1505944393/378967333,$赣锋锂业(SZ002460)$ $中矿资源(SZ002738)$ $天齐锂业(SZ002466)$ 这个位置不愿意过多讨论，但是想问一下你们买股票是为什么？是股价短期涨跌，还是利润成长，如果确实高成长那估值会修复的，任何行业上行是持续性的，当然如果有更好的标的也可以卖出,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378967333
）
$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 这个位置不愿意过多讨论
，但是想问一下你们买股票是为什么
？是股价短期涨跌
，还是利润成长
，如果确实高成长那估值会修复的
，任何行业上行是持续性的
，当然如果有更好的标的也可以卖出"
378965839,2026-03-11 14:46:29,141,18,0,https://xueqiu.com/1505944393/378965839,$海螺水泥(SH600585)$ 其实你们只要克服对于地产偏见，就知道为何这个非常不错了，实际上一个非常优质白马股硬给弄成无人问津，这个可是非常优质现金奶牛型股,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378965839
）
$海螺水泥(SH600585)$ 其实你们只要克服对于地产偏见
，就知道为何这个非常不错了
，实际上一个非常优质白马股硬给弄成无人问津
，这个可是非常优质现金奶牛型股"
378965434,2026-03-11 14:44:34,126,5,1,https://xueqiu.com/1505944393/378965434,$海螺水泥(SH600585)$ 当时我买入海螺的时候，可是连量化都没有，后面才开始有波动的，以前基本上就是在那里低位不断震荡这么明显信号都看不出来，简单说海螺筹码太干净，叠加利润增长，基本上就是给你机会的别不中用,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378965434
）
$海螺水泥(SH600585)$ 当时我买入海螺的时候
，可是连量化都没有
，后面才开始有波动的
，以前基本上就是在那里低位不断震荡这么明显信号都看不出来
，简单说海螺筹码太干净
，叠加利润增长
，基本上就是给你机会的别不中用"
378963211,2026-03-11 14:34:22,55,0,0,https://xueqiu.com/1505944393/378963211,回复@柳观一心: 得等业绩出现上涨，这一次业绩会大的下行的//@柳观一心:回复@雪月霜:如果明年底白酒还是这价，你会来的时间够了嘛,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378963211
）
回复@柳观一心: 得等业绩出现上涨
，这一次业绩会大的下行的//@柳观一心:回复@雪月霜:如果明年底白酒还是这价
，你会来的时间够了嘛
查看对话
@雪月霜：
如果一个股票不打算持有3～5年
，那最好不要买
，但是这不是说一个股票一定要持有那么长时间
，如果估值太高
，有更合适的
，为何一定要死拿不换呢
，投资是要长期持有但是不是非得长期持有好吧
，长期是一种投资态度
昨天 11:13· 转发 7· 讨论 80· 赞 266"
378962742,2026-03-11 14:32:19,56,9,0,https://xueqiu.com/1505944393/378962742,回复@转学湘北的仙道彰: 现实中没那么好切的，因为不可能某个股票一直等着另外一个，尤其是还是不错的//@转学湘北的仙道彰:回复@雪月霜:雪大，本来打算做完锂矿，买海螺；现在来看可能来不及上车了。,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378962742
）
回复@转学湘北的仙道彰: 现实中没那么好切的
，因为不可能某个股票一直等着另外一个
，尤其是还是不错的//@转学湘北的仙道彰:回复@雪月霜:雪大
，本来打算做完锂矿
，买海螺
；现在来看可能来不及上车了
。
查看对话
@雪月霜：
$海螺水泥(SH600585)$ 所谓投资就是以低估值买入成长性股票
，持续性成长会是该股票估值越来越低
，本质上投资是对未来现金流折现
昨天 14:29· 讨论 13· 赞 120"
378962298,2026-03-11 14:30:15,152,4,1,https://xueqiu.com/1505944393/378962298,$海螺水泥(SH600585)$ 实际上只有未来业绩不下行的分红才是真的分红,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378962298
）
$海螺水泥(SH600585)$ 实际上只有未来业绩不下行的分红才是真的分红"
378962139,2026-03-11 14:29:39,120,13,0,https://xueqiu.com/1505944393/378962139,$海螺水泥(SH600585)$ 所谓投资就是以低估值买入成长性股票，持续性成长会是该股票估值越来越低，本质上投资是对未来现金流折现,"来源
：雪球App
，作者
： 雪月霜
，
（https://xueqiu.com/1505944393/378962139
）
$海螺水泥(SH600585)$ 所谓投资就是以低估值买入成长性股票
，持续性成长会是该股票估值越来越低
，本质上投资是对未来现金流折现"
