ID,发布时间,点赞数,评论数,转发数,页码,链接,正文
172112073,2021-02-19 11:32:00,1,0,0,1436/1474,https://xueqiu.com/1505944393/172112073,$长江电力(SH600900)$ 一看就被忽悠个他19年400多亿长期股权投资，收益也就20多亿，收益率5%，要知道长江电力净资产收益率都高达15%，这种投资很难说怎么样
173688344,2021-03-07 08:31:00,0,6,1,1429/1474,https://xueqiu.com/1505944393/173688344,$中国石化(SH600028)$ 只有不了解光伏发电的人才能说出这种业余的话，不信你试一试存光伏发电结构的电力怎么跟储能式汽车充电？他这句话没毛病，光伏发电解决不稳定性的最好办法要么是发展储能，这个成本太高，另外就是制氢，但问题是中国光伏发电问题不就是地域性吗？中国西部多东部少，中东某些国家沙漠靠海可以电解制氢中国西部缺水，你怎么大规模制氢这个肯定是不适合中国发展方式
173693406,2021-03-07 10:47:00,2,2,2,1429/1474,https://xueqiu.com/1505944393/173693406,$中国石化(SH600028)$ 光伏发电问题从来都不是成本，现在西部某些地区发电成本已经低于煤电，但是那是理论上，这是不考虑输电成本和调峰成本，所谓发电成本低就有前途那是机构骗散户的春秋笔法，首先电力最重要的一是发电成本，二是稳定发电最后是靠近市场。但问题是光伏占地面积太大，在东部不宜摊开，西部光照好，但是远离市场，送到东部成本又太高，最重要是光伏发电大部分是垃圾电，不能参与调峰，这也是为什么比尔盖茨强调发展核电原因，代替火力发电唯一能源就是核电，光伏和风电当然要大力发展，但是他不能作为主体，也不能参与调峰，所以可以作为重要补充，所谓光伏配合储能式动力是完美解决方案，完全是忽悠，全世界没一个国家能做到，德国所谓做到是充满水分的，如果他不从法国进口核电废弃火电的话，那么他准备天天停电吧，这也是为什么英国顶住压力连安全都不论证发展核电的原因，毕竟德国可以从别的国家进口电力，英国可不容易
175006884,2021-03-21 15:55:00,8,23,1,1419/1474,https://xueqiu.com/1505944393/175006884,$中国神华(SH601088)$最后未来也不是全部放弃火电，上海最新的热电厂基本上可以做到碳排放接近天然气的，那些喊着未来废弃火电的，用光伏和风电代替，请问你们知道什么是热质能源吗？首先光伏和风电不能用来调峰的问题我不提，供电不稳定的问题也不说，请问热电厂你们认为仅仅是发电吗？他的冬季供暖你们不知道吗？光伏和风电无法提供热质，核电倒是可以，但是内陆怎么办？你让内陆冬天全靠电吗？那你冬季生产的电力稳定怎么办？ 目前来看全部弃热电是天方夜谭，除非内陆你也允许建设核电厂。毕竟内陆你不让建设火电，也不让核电，请问夜里你是准备断电吗？ $中国神华(SH601088)$最后未来也不是全部放弃火电，上海最新的热电厂基本上可以做到碳排放接近天然气的，那些喊着未来废弃火电的，用光伏和风电代替，请问你们知道什么是热质能源吗？首先光伏和风电不能用来调峰的问题我不提，供电不稳定的问题也不说，请问热电厂你们认为仅仅是发电吗？他的冬季供...
186640835,2021-06-22 07:39:00,6,8,1,1380/1474,https://xueqiu.com/1505944393/186640835,$中国重工(SH601989)$ 从某些方面中国重工表现还不错，不信你们看看中国平安，万科，海螺水泥，三一重工等大白马，那是崩跌，还不带反弹的那种，当然跟海控没法比，当然主要原因是低无可低，但是从某些方面也确实是反弹的信号，当然从过去表现看重工确实不怎么样？但是未来呢？周期股切莫不要用过去眼光来看 $中国重工(SH601989)$ 从某些方面中国重工表现还不错，不信你们看看中国平安，万科，海螺水泥，三一重工等大白马，那是崩跌，还不带反弹的那种，当然跟海控没法比，当然主要原因是低无可低，但是从某些方面也确实是反弹的信号，当然从过去表现看重工确实不怎么样？但是未来呢？周期股切莫不要用过...
187561989,2021-06-28 07:18:00,23,7,3,1374/1474,https://xueqiu.com/1505944393/187561989,龙头股不是烟蒂股 很多人逻辑感人，我见过某个知名大V列去年列出来一个表格说何为核心资产，茅台，五粮液，格力电器，海螺水泥，金龙鱼，海天，三一重工等，什么为垃圾资产，中远海控，宝钢股份，中石油，中石化，中国船舶，中国重工，中国铝业。发现了吧，他的评判标准是今年涨没涨。按照这个划分，他永远处于高位...
192980572,2021-08-03 10:55:00,4,0,1,1367/1474,https://xueqiu.com/1505944393/192980572,$长江电力(SH600900)$ 这个一看是连财报都不看的家伙，这种人你没资格谈论别人对不对，我谈论的这几个股有个通病就是营收近几年0成长，利润0成长长电是如此吗？你哪怕是看下利润表都能明白我为什么说他们的问题
197833229,2021-09-15 14:37:00,20,9,2,1353/1474,https://xueqiu.com/1505944393/197833229,$格力电器(SZ000651)$$海螺水泥(SH600585)$$中国平安(SH601318)$ 大家可能不知道空调，水泥和中国平安是地产概念股，空调和海螺容易理解，中国平安为何是呢？嗯，网上有句话是中国平安是中国隐形地产商。其实何止是平安，银行不也是吗
198229232,2021-09-19 07:58:00,38,108,36,1352/1474,https://xueqiu.com/1505944393/198229232,$新希望(SZ000876)$$正邦科技(SZ002157)$$牧原股份(SZ002714)$ 其实猪肉垄断是靠环保，只有国家强制要求中小散户不准建设猪场，强制清退才能导致猪肉头部企业集中，靠市场是做不到，因为很多人被某些大V给洗脑了，说头部企业的养猪成本低于散户，其实这是不可能的真实情况是头部企业成本远高于散户，所谓低于散户是虚假宣传而且在饲料成本显著上升的情况下是不可能做到养猪成本下降的。这一点跟采矿一样，采矿企业是大企业成本是高于小企业的，那为何海螺水泥和煤企现在逆袭了，原因很简单，国家大力清退小散非，竞争对手少了，所以才反转。但问题是猪肉属于民生行业，一旦价格上升太快，就想办法稳猪价，其中最明显的就是放开环保，让大量散户进来。靠市场清退散户是十分惨烈的，目前上市猪企很有可能出现个别熬不住的未来打算抄底的，除了关注母猪去化还要特别关注现金流现金流质押率高的猪企一定要小心，不要再反转前倒下 关于我说大企业成本高于小企业，这里我特意强调下，以采矿企业为例，在各种环保措施和五险一金的雇佣人员，加上各种正规化开采其成本是远高于小企业的，因为很多小企业是没有或者在该处投资较少这一点养猪企业也是一样的。在五星级猪场，正规化措施的加上正规化人员，加上员工对待企业的态度是做不到比散户低成本猪场，或者是猪棚加上不需要五险一金自己养猪更上心的成本低的。很多企业尤其是养殖业，实际上是规模大的成本越高散户成本最低，因为养殖业规模越大越难管理 $新希望(SZ000876)$$正邦科技(SZ002157)$$牧原股份(SZ002714)$ 其实猪肉垄断是靠环保，只有国家强制要求中小散户不准建设猪场，强制清退才能导致猪肉头部企业集中，靠市场是做不到，因为很多人被某些大V给洗脑了，说头部企业的养猪成本低于散户，其实这是不可能的真实情况是头部企业成本远高于散户...
198983108,2021-09-28 11:03:00,10,6,1,1345/1474,https://xueqiu.com/1505944393/198983108,$中国核电(SH601985)$ 电力短缺对于电力板块是大利好，未来估值可能有所改变，当然年初布局我是没考虑这么多，想当初我买核电只是觉得极度低估，我甚至觉得我的持有好几年才能翻倍，目前看我又低估了，当然为何我买核电我很少吹嘘，因为我本来就是打算长持的。我也并不是没发表评论只不过觉得没意思就不提 $中国核电(SH601985)$ 电力短缺对于电力板块是大利好，未来估值可能有所改变，当然年初布局我是没考虑这么多，想当初我买核电只是觉得极度低估，我甚至觉得我的持有好几年才能翻倍，目前看我又低估了，当然为何我买核电我很少吹嘘，因为我本来就是打算长持的。我也并不是没发表评论只不过觉得没意...
