ID,发布时间,点赞数,评论数,转发数,页码,链接,正文
230976459,2022-09-18 10:12:00,0,0,0,104/183,https://xueqiu.com/1965894836/230976459,这是一个非常复杂的问题，可能要尝试回答清楚，要比原文长得多，因为每家的情况都不太一样。我先分享一个观察视角（案例）吧，2018年底阿里巨额补贴饿了么，然而我们跟踪几个月发现美团市占率完全没有动，甚至还小幅提升了，这种单纯靠钱解决不了的问题，我认为就是效率的体现。我理解大部分互联网企业核心竞争力是人，由于极致的规模效应，相对容易吸引到最优秀的一批人，所以问题回到怎么把这批人聚在一起形成战斗力，也就是我们得去跟踪管理，如果管理团队频繁变动，或者业内口碑负面；比如现在上市的两个视频网站，这方面一直是偏负面的（即使股价巅峰的时候），仓总作为曾经的从业人士在了解对人才的吸引以及口碑上有得天独厚的优势。
232174706,2022-10-07 00:52:00,0,0,0,102/183,https://xueqiu.com/1965894836/232174706,在我分辨清它的内核前，或者是一款有竞争力的纯电产品，证明自己可以打赢硬仗。雷军搞米聊比微信还早，现在还有人记得米聊吗？先机很重要，但不是最重要的，美团是千团大战里杀出来的，比他更早做团购的多得是，我个人比较喜欢能后发先至的团队。
238918103,2022-12-30 15:30:00,0,0,0,91/183,https://xueqiu.com/1965894836/238918103,外卖小哥我看大都挺开心的，比工厂赚得多，也自由。我们外卖普及度比欧美高得多，这个网络是创造了价值的，至少整体是共赢。一个行业从业人员这么多，肯定有不满意的，但最不满意的是吃瓜群众。
268826404,2023-11-29 14:22:00,0,0,0,57/183,https://xueqiu.com/1965894836/268826404,对某个大家很关心的企业，我不会在基本面左侧重注它，我们投资不是试图证明自己正确，而是根据事实以及赔率变化调整，但我不认为这个企业完蛋了，当前估值下尤其值得我们密切关注。外卖业务基本面依然稳固，客单价下滑是一个行业普遍存在的事实，之前肯德基、星巴克等企业财报出来都提到了宏观压力，它作为一个聚合龙头当然也摆脱不了，这是周期的部分。到店竞争的部分，我完全认同压缩利润率和竞对干，不要利润要份额，把对手挤出去是对的，而且从结果看也守住了份额；但对新业务持续投入我一直持保留意见，就像大家批评的，我未必是正确的，企业家更有远见（投资周期不同），那不认同就用脚投票，我们也是这么做的。这是最后一次回答关于这个企业的观点。我后面会考虑不再向投资人披露前5仓位，因为我们的季报总是会被人翻出来，这或多或少影响我们决策。 对某个大家很关心的企业，我不会在基本面左侧重注它，我们投资不是试图证明自己正确，而是根据事实以及赔率变化调整，但我不认为这个企业完蛋了，当前估值下尤其值得我们密切关注。外卖业务基本面依然稳固，客单价下滑是一个行业普遍存在的事实，之前肯德基、星巴克等企业财报出来都提到了宏观压力...
285385358,2024-04-10 11:53:00,0,0,0,46/183,https://xueqiu.com/1965894836/285385358,把利润用于回购是公平对待股东的一种方式，但本质是从历史看管理层和股东是不是一致的，高速发展阶段投资自己，也投了美团 京东等等，实现了很高的回报，最后也公平把这部分增值的股权分派给了大小股东，现在增速慢了，估值低了，选择回购自己，它在对股东上一直是稳定的。市场早几年出价太高，这不是它的问题，是投资人的问题，苹果5、60倍估值买，回报也不会好。
306818505,2024-10-06 19:59:00,0,0,0,31/183,https://xueqiu.com/1965894836/306818505,中国资本市场港股化甚至b股化，对价投中短期未必是坏事，但对中国经济没有好处，对投资中国的价投长期而言同样限制了天花板，看远一点也是弊大于利。回报股东和适度泡沫可以同时存在，这里没有矛盾，泡沫可以刺激投资和创新，风险资本才有生存的土壤，创业替代躺平会带来新的就业机会，十几年前我们想不到外卖、网约车、网红等经济形式，想不到我们在电动车等制造业取得的进步。每一轮泡沫都有买单的人，这是客观规律，尊重他人的命运，经济发展了，才有机会建全保障制度托底，现实世界没有既要又要，发展到现在不承担代价的容易选择早就做了，但还是要继续发展，十一节日的尾巴祝福中国。 中国资本市场港股化甚至b股化，对价投中短期未必是坏事，但对中国经济没有好处，对投资中国的价投长期而言同样限制了天花板，看远一点也是弊大于利。回报股东和适度泡沫可以同时存在，这里没有矛盾，泡沫可以刺激投资和创新，风险资本才有生存的土壤，创业替代躺平会带来新的就业机会，十几年前我...
333427008,2025-04-28 17:54:00,0,0,0,16/183,https://xueqiu.com/1965894836/333427008,分歧的本质是我们在一个TS的周期里，整体的体感都没有那么好了，互相体量一下吧，点外卖的时候有能力的同学发个红包，天热的时候门口放点水，外卖员会很开心的。
348333695,2025-08-22 08:18:00,0,0,0,11/183,https://xueqiu.com/1965894836/348333695,车真是越来越奇怪的行业，只要价格低（可能带来销量）就能涨，而不讨论产品是否能盈利，其他行业大幅降价带来销量（比如外卖）是负面，或者补贴带来利润则要估值折让，车例外。
348992353,2025-08-26 09:30:00,0,0,0,10/183,https://xueqiu.com/1965894836/348992353,外卖本身去掉补贴后能让平台独立获利的用户群没有想象那么大，但确实让用户行为变得更高频了，至于高频能衍生出什么我们保持观察。
349403155,2025-08-27 18:29:00,0,0,0,10/183,https://xueqiu.com/1965894836/349403155,五五开的概率在变大？明年某刻追到1单亏1块，原龙头不赚钱，单量各7、8000万单，这样的格局是最糟糕的，一个一年亏300亿买日活（也能接受），但外卖作为独立细分的利润永久失去了，这里还没考虑后续到店的竞争格局变化。
