ID,发布时间,点赞数,评论数,转发数,页码,链接,摘要,正文
238054830,2022-12-16 23:11:05,74,51,7,6/13,https://xueqiu.com/1115064374/238054830,哈哈原来严打的目的是“为了防止资本在国内无序扩张，以促进平台在国际竞争中大显身手”，我格局小了。$腾讯控股(00700)$ $阿里巴巴(BABA)$ $美团-W(03690)$,哈哈原来严打的目的是“为了防止资本在国内无序扩张，以促进平台在国际竞争中大显身手”，我格局小了。$腾讯控股(00700)$ $阿里巴巴(BABA)$ $美团-W(03690)$
235456816,2022-11-15 18:47:23,6,2,1,6/13,https://xueqiu.com/1115064374/235456816,拼多多TEMU打入美帝，IOS总榜霸榜两天，team up，price down$腾讯控股(00700)$ $富途控股(FUTU)$ $纳斯达克综合指数(.IXIC)$,拼多多TEMU打入美帝，IOS总榜霸榜两天，team up，price down$腾讯控股(00700)$ $富途控股(FUTU)$ $纳斯达克综合指数(.IXIC)$
232976222,2022-10-18 16:43:33,21,10,0,6/13,https://xueqiu.com/1115064374/232976222,temu咋突然美国ios榜单第一了[好困惑]$拼多多(PDD)$ $腾讯控股(00700)$,temu咋突然美国ios榜单第一了[好困惑]$拼多多(PDD)$ $腾讯控股(00700)$
231293339,2022-09-22 09:49:37,4,5,1,6/13,https://xueqiu.com/1115064374/231293339,强👍月底投产仪式除了中科海钠领导，还有下游客户新日和五菱等【国盛能源钢铁】华阳股份,强👍月底投产仪式除了中科海钠领导，还有下游客户新日和五菱等【国盛能源钢铁】华阳股份：疑虑打消，钠电龙头王者归来此前，某专家说中科海纳与华阳闹掰，海纳有意放弃与华阳之间合作，华阳后续的电芯、电池pack均与海纳无任何关系。中科海纳昨天发布郑重声明”有不法分子冒充公司员工参与调研并发布不实信息，对投资者造成了严重误导，严重侵害了公司权益”。此外，华阳电芯产线预计本月30日正式投产，届时将举办隆重的剪彩仪式，省、市领导、中科海纳领导及上下游客户（新日、五菱等）均将出席，谣言不攻自破。华阳电芯及电池pack厂，虽由华阳独资建设，但管理大概率交由中科海纳（华阳与中科成立合资子公司—阳泉海纳），其凸显了两者紧密合作的关系。由山西华纳铜能主导的“万吨级正极材料项目”已经审批通过，有望于今年11月开工，量产之路正式开启。华阳未来将围绕钠离子电池”材料—电芯—电池—应用“链条，以应用场景为牵引，以钠离子电池材料为重点，构建钠离子产业集群，打造世界一流的钠离子电池产业中心。 $传艺科技(SZ002866)$ $宁德时代(SZ300750)$ $维科技术(SH600152)$
231262446,2022-09-21 20:10:28,15,3,0,6/13,https://xueqiu.com/1115064374/231262446,之前纪要是中科海钠伪专家就算了，还搞离间，中科海钠声明及时真诚，点个赞$华阳股份(SH600348)$ $传艺科技(SZ002866)$ $宁德时代(SZ300750)$,之前纪要是中科海钠伪专家就算了，还搞离间，中科海钠声明及时真诚，点个赞$华阳股份(SH600348)$ $传艺科技(SZ002866)$ $宁德时代(SZ300750)$
231230509,2022-09-21 14:02:23,16,7,0,6/13,https://xueqiu.com/1115064374/231230509,$华阳股份(SH600348)$ $传艺科技(SZ002866)$最近传闻有点多。 电芯基本确定月底投产，届时中科海钠专家出席，同时发布公告，到时看能不能有个投关交流。,$华阳股份(SH600348)$ $传艺科技(SZ002866)$最近传闻有点多。 电芯基本确定月底投产，届时中科海钠专家出席，同时发布公告，到时看能不能有个投关交流。
229887128,2022-09-02 19:29:20,7,3,2,6/13,https://xueqiu.com/1115064374/229887128,1.拼多多正式出海拼多多出海品牌Temu昨日海外上线，看来是是先“抄”袭Shein，再创新搞差异化竞争(如图)2.拼多多出海背景百亿补贴和多多买菜已大获成功，在奠定全球第一大用户平台以及全球最大的农产品平台后，多多平台年盈利水平高达400亿+，大后方非常稳固。前期出海尝试只是试水...,1.拼多多正式出海拼多多出海品牌Temu昨日海外上线，看来是是先“抄”袭Shein，再创新搞差异化竞争(如图)2.拼多多出海背景百亿补贴和多多买菜已大获成功，在奠定全球第一大用户平台以及全球最大的农产品平台后，多多平台年盈利水平高达400亿+，大后方非常稳固。前期出海尝试只是试水，这次出海才值得关注。3.创立至今三次创业成功，出海打造第二曲线按照拼多多的发展历程，出海电商算是拼多多第四次创业了，过去三次重点投入的创业全部大获成功(1)确立农产品与白牌大本营;(2)百亿补贴长期战略引导品牌上行;(3)多多买菜巩固大本营差异化优势，打造高频消费和引流场景;(4)出海国际化，不重要但有意思的点极兔随之出海。Shein模式不容易，简单复制不可能超越，甚至可能无法存活，但拼多多过去差异化竞争策略和极强执行力的团队不可忽视，现在出海也是天时地利人和。$阿里巴巴(BABA)$ $腾讯控股(00700)$ $拼多多(PDD)$ 财报电话会上，拼多多董事长兼首席执行官陈磊首次提到，海外业务是拼多多看到的一个新机会，他看到了创造用户价值的可能性，也看到了许多同行取得不错成绩，认为是一个值得尝试的方向。@今日话题 @不明真相的群众
229307036,2022-08-28 16:53:20,0,0,0,6/13,https://xueqiu.com/1115064374/229307036,统计了下财富500强上榜车企盈利情况，特斯拉和比亚迪都有美好的未来，“传统”头部车企21年净利润率提升，多家利润新高，也非常滋润？$特斯拉(TSLA)$ $比亚迪(SZ002594)$ $宁德时代(SZ300750)$ @今日话题,统计了下财富500强上榜车企盈利情况，特斯拉和比亚迪都有美好的未来，“传统”头部车企21年净利润率提升，多家利润新高，也非常滋润？$特斯拉(TSLA)$ $比亚迪(SZ002594)$ $宁德时代(SZ300750)$ @今日话题
226513014,2022-07-28 08:34:03,1,0,0,6/13,https://xueqiu.com/1115064374/226513014,汽车行业来说，确实百年未有之大变局，从汽车到零部件格局会出现很多革命性变化，可预期可跟踪可展望，还可讲故事，资金炒作喜欢一步到位$比亚迪(SZ002594)$ $特斯拉(TSLA)$ $理想汽车(LI)$,汽车行业来说，确实百年未有之大变局，从汽车到零部件格局会出现很多革命性变化，可预期可跟踪可展望，还可讲故事，资金炒作喜欢一步到位$比亚迪(SZ002594)$ $特斯拉(TSLA)$ $理想汽车(LI)$
226293388,2022-07-25 22:05:30,28,13,10,7/13,https://xueqiu.com/1115064374/226293388,$湘潭电化(SZ002125)$ $德方纳米(SZ300769)$ $宁德时代(SZ300750)$ 1.德方纳米现有15.5万吨磷酸铁锂，在建和拟建62万吨磷酸铁锂。其中包括磷酸锰铁锂11+33万吨，其中的11万吨四季度投产，磷酸锰铁锂占比超过总产能一半；2.磷酸铁锂2021年出货量48万吨，其中湖南裕能份额25%，德方纳米20%...,$湘潭电化(SZ002125)$ $德方纳米(SZ300769)$ $宁德时代(SZ300750)$ 1.德方纳米现有15.5万吨磷酸铁锂，在建和拟建62万吨磷酸铁锂。其中包括磷酸锰铁锂11+33万吨，其中的11万吨四季度投产，磷酸锰铁锂占比超过总产能一半；2.磷酸铁锂2021年出货量48万吨，其中湖南裕能份额25%，德方纳米20%；3.湘潭电化及电化集团公司是湖南裕能(创业板已过会，参考德方600亿)第一大股东，其中湘潭电化持有8.47%。湘潭电化与最大的磷酸铁锂公司深度绑定；4.二氧化锰，四氧化三锰，锰酸锂都可以用于磷酸锰铁锂电池，三种产品湘潭电化都有产能，二氧化锰12.2万吨产能最大且属于限制类，电池级四氧化三锰1万吨产能已经投产。5.宁德时代首席科学家吴凯在世界动力电池大会上表示，公司M3P电池已经量产，明年将推向市场运用。M3P电池是宁德时代基于新型材料体系研发的电池，其能量密度高于磷酸铁锂，成本优于三元电池。
