ID,发布时间,点赞数,评论数,转发数,链接,摘要,正文
353254332,2025-09-18 12:21:23,8,0,0,https://xueqiu.com/4925086612/353254332,回复@贝贝星偏急了: Keen原来是功能性的鞋，但随着出圈实际会慢慢产生一种形象。穿Keen的人真的是周末去溯溪的吗？目前可能占比还比较高。户外已变成一种身份标签。另一个非常典型成功的是始祖鸟，穿始祖鸟的大叔经常去4000米以上的高山吗？//@贝贝星偏急了:回复@我無形:现在家长给小孩子买 keen ...,回复@贝贝星偏急了: Keen原来是功能性的鞋，但随着出圈实际会慢慢产生一种形象。穿Keen的人真的是周末去溯溪的吗？目前可能占比还比较高。户外已变成一种身份标签。另一个非常典型成功的是始祖鸟，穿始祖鸟的大叔经常去4000米以上的高山吗？//@贝贝星偏急了:回复@我無形:现在家长给小孩子买 keen 的好多，小红书上一搜非常多帖子
353243389,2025-09-18 11:31:18,37,20,0,https://xueqiu.com/4925086612/353243389,这个榜单应该是根据销量排的，而非金额。我感觉是反过来的，仿品越多代表品牌力越强，市场空间越大。只是正品仿品的价差大导致消费者被迫选择仿品，仿品的基数同样为正品树立了用户心智。$露露柠檬(LULU)$ 起家是靠舒适和功能性，出圈是靠瑜伽运动的精英人设、身份ID。瑜伽裤外穿不仅极大拓展...,这个榜单应该是根据销量排的，而非金额。我感觉是反过来的，仿品越多代表品牌力越强，市场空间越大。只是正品仿品的价差大导致消费者被迫选择仿品，仿品的基数同样为正品树立了用户心智。$露露柠檬(LULU)$ 起家是靠舒适和功能性，出圈是靠瑜伽运动的精英人设、身份ID。瑜伽裤外穿不仅极大拓展了这种功能性服装的使用场景，更是突出了用户身份和人设（比如慵懒而自律），是非常典型的能够凸显身份认同的品牌，也是女性平权运动下的产物。目前没有看到其他品牌能够替代这种身份认同。$卡骆驰(CROX)$ 起家是靠舒适和不臭，最早诞生于美国南部，但是凉鞋的季节性和地域性明显，限制了天花板，在2020年以前的10年增长已放缓或停滞。20-21年再次爆火一方面是疫情宅家经济，后期是鞋花的时尚潮流属性，而潮流是会更快退坡的（相对于身份认同属性）。可能能带来一定“慵懒随意”的形象，和“慵懒但自律”对应身份的用户消费力也有差距。另外，25亿美金收购的HEYDUDE是个拖累。洞洞鞋是凉鞋中的一个品类，虽比较独特，但在使用场景上和其他凉鞋也是有替代关系的。另一家上市公司$勃肯(BIRK)$ 的勃肯鞋也是丑鞋潮穿，大股东是LV的消费基金，也有乔布斯贝克汉姆芭比等的背书。潜在的竞争者还包括Deckers旗下的丑鞋Teva和趋势良好的溯溪丑鞋Keen。补充：品牌调性越强的应该DTC和门店销售占比高，线下购物的体验本身也是品牌的一部分。
353114305,2025-09-17 17:34:49,22,0,0,https://xueqiu.com/4925086612/353114305,回复@我無形: 查看图片//@我無形:回复@我無形:$海底捞(06862)$ 25H1门店净减少，翻台下滑，同店下滑，收入下滑4%，核心经营利润下滑14%。净现金37亿，中期分红0.338，下滑14%，分红率98%。现价股息率6%+。$特海国际(09658)...,回复@我無形: 查看图片//@我無形:回复@我無形:$海底捞(06862)$  25H1门店净减少，翻台下滑，同店下滑，收入下滑4%，核心经营利润下滑14%。净现金37亿，中期分红0.338，下滑14%，分红率98%。现价股息率6%+。$特海国际(09658)$ 并没有好到哪里去，126家店，12个月净增加4家。SSSG+3%，但餐厅经营利润率下降。餐厅收入增长6%，餐厅利润下滑21%。$颐海国际(01579)$ 收入利润打平微增。其中关联方收入下滑13%，第三方收入增长6.5%（VS天味同期下滑5%），收入占比70%+，毛利占比85%+。主要增量来自B端，收入1.6亿，增速132%。不过电商收入规模和占比都显著小于天味。另外海外收入2.7亿，增速34%，较24全年加速，占比9%，未来发展提及篇幅较大。净现金22亿，中期分红0.31港币，持平略增，分红率95%。24年分红0.74，分红率95%。现价股息率5.4%。
353114187,2025-09-17 17:34:01,11,0,0,https://xueqiu.com/4925086612/353114187,查看图片,查看图片
352670442,2025-09-15 14:02:08,38,3,0,https://xueqiu.com/4925086612/352670442,可能很多人已经不知道或者忘记了味千拉面骨汤门事件，当年味千一开始也是选择硬刚的,可能很多人已经不知道或者忘记了味千拉面骨汤门事件，当年味千一开始也是选择硬刚的
352474057,2025-09-13 14:51:30,11,0,0,https://xueqiu.com/4925086612/352474057,回复@欲辨已忘言-: 不必执着结论。必胜客进入中国的时候客单价被当做正餐，历史原因和国外定位并不一致，目前处境尴尬也是事实。转型自救，与其说对标达美乐不如说萨莉亚。量化角度，必胜客经营利润占肯德基的16%，考虑到往下还有成本，实际最后到净利润层面占合并的可能10%上下。估或者不估不是关...,回复@欲辨已忘言-: 不必执着结论。必胜客进入中国的时候客单价被当做正餐，历史原因和国外定位并不一致，目前处境尴尬也是事实。转型自救，与其说对标达美乐不如说萨莉亚。量化角度，必胜客经营利润占肯德基的16%，考虑到往下还有成本，实际最后到净利润层面占合并的可能10%上下。估或者不估不是关键//@欲辨已忘言-:回复@我無形:写得很细致。不过虽然必胜客以价换量不假，直接给一个零估值非常不理解。利润率在提升，经营利润在提升，同店销售也没变差，六分之一的肯德基，估值直接不给，不太合适。
352468594,2025-09-13 13:20:23,23,2,1,https://xueqiu.com/4925086612/352468594,回复@yuanzhaohouren: 一切皆有可能。有没有可能年纪大的喝不动了，年纪轻的不喝了，没人喝白酒了外部环境是没法改变的，核心是公司怎么思考和应对。其实不需要等待变化来临，主动出击更好，出路就是国际化。优衣库的崛起抓住了中国市场，而中国市场今天已经负增长了，欧美市场又增长（历...,回复@yuanzhaohouren: 一切皆有可能。有没有可能年纪大的喝不动了，年纪轻的不喝了，没人喝白酒了外部环境是没法改变的，核心是公司怎么思考和应对。其实不需要等待变化来临，主动出击更好，出路就是国际化。优衣库的崛起抓住了中国市场，而中国市场今天已经负增长了，欧美市场又增长（历史上优衣库在欧美发展并不好）。安踏12000多家店，海外门店约250家，最近刚刚宣布了3年东南亚要达到1000家店。国际化也不是非得现有品牌扩张，可以通过并购，实际也已经并购了很多国际品牌，可以预期接下来10年还会有。所以不如看看哪些公司10年后海外收入能占比50%以上？//@yuanzhaohouren:回复@我無形:有没有可能，随人口老龄化 运动风见顶？安踏集团这种“商务运动”风就是借运动风的最后一波极限操作？
352466554,2025-09-13 12:48:05,18,10,1,https://xueqiu.com/4925086612/352466554,细致，期待下篇“2018年巅峰时期的太二，翻台率达到4.9。现在太二翻台率只有2.2了”这里应该是翻座率，翻台率和翻座率是两个指标，不同上市公司披露口径不一样的，不直接可比。翻座率低于翻台率，太二的翻座率是2.2，翻台率是3.1。另外缺了咖啡,细致，期待下篇“2018年巅峰时期的太二，翻台率达到4.9。现在太二翻台率只有2.2了”这里应该是翻座率，翻台率和翻座率是两个指标，不同上市公司披露口径不一样的，不直接可比。翻座率低于翻台率，太二的翻座率是2.2，翻台率是3.1。另外缺了咖啡
352464109,2025-09-13 12:11:32,24,8,0,https://xueqiu.com/4925086612/352464109,只能说正餐连锁没啥前途。快餐预制接受度高一是价格低，二是市场教育时间长。标准化食品安全口味价格如何平衡，正餐的消费者教育还要很久。连锁餐饮是城镇化和工业化的产物，脱离农业社会也就一代人，农耕文化主导，乡土情结重。老乡鸡躺赢，快餐70%现做就是一种预期差。再说一个，披萨消费者很多...,只能说正餐连锁没啥前途。快餐预制接受度高一是价格低，二是市场教育时间长。标准化食品安全口味价格如何平衡，正餐的消费者教育还要很久。连锁餐饮是城镇化和工业化的产物，脱离农业社会也就一代人，农耕文化主导，乡土情结重。老乡鸡躺赢，快餐70%现做就是一种预期差。再说一个，披萨消费者很多想象是预制的，甚至无需解冻直接加热就行，实际达美乐的披萨是现做的（当然面团是半成品、配料也是预制的）
352374662,2025-09-12 16:23:59,35,12,0,https://xueqiu.com/4925086612/352374662,回复@我無形: $安踏体育(02020)$ 25H11.半年收入385亿，增速+14%，其中安踏主品牌+5%，Fila+9%，其他品牌+61%，Q2Konlon70%+，迪桑特40%+。VS李宁+3%，特步-6%，361度+11%，耐克大中华区-19%，阿迪达斯大中华区+13%，Lululemon中国+23%。主品牌已经过了靠门店数驱动增长的阶段，主要靠店效增...,回复@我無形: $安踏体育(02020)$ 25H11.半年收入385亿，增速+14%，其中安踏主品牌+5%，Fila+9%，其他品牌+61%，Q2Konlon70%+，迪桑特40%+。VS李宁+3%，特步-6%，361度+11%，耐克大中华区-19%，阿迪达斯大中华区+13%，Lululemon中国+23%。主品牌已经过了靠门店数驱动增长的阶段，主要靠店效增长，结构还是有很多调整，Fila也是类似。其他品牌半年收入74亿，占比19%，主品牌、Fila和其他品牌的营业利润率分别为23%、28%、和33%，其他品牌营业利润占比24%。下半年行业压力较大，安踏主品牌全年指引从高单位数下调到中单位数，Fila保持中单位数增长的指引不变，其他品牌全年指引从30%上调到40%。2.存货周转天数来到136天的近年高位，略低于22年中的145天，高于5年平均127天。国产运动品牌DTC占比没安踏高，可比性不强。对比Lululemon145天，ON121天，Amer224天，还行。3.净利70亿，FCF75亿。分红比例50%，股息率2.7%，24年股价80以下有回购。现金555亿，有息负债240亿，净现金315亿。$亚玛芬体育(AS)$1.25Q2收入增速23%，大中华区增速42%，正式超过美洲成为最大市场，占比33%，此外亚太45%的增速。Technical Apparel（始祖鸟）增速23%，Outdoor Performance（Salomon）增速35%，Ball & Racquet Sports增速11%拖后腿。DTC增速40%，超过批发，占比52%。2.毛利率58%，但净利率刚刚转正低个位数，效率不高。9亿美金+有息负债，6亿+净负债，净融资成本1亿。估值要用EV/EBITDA，不太好$申洲国际(02313)$1.2005年上市，上市20年，上次看8-10年前了。PE常年在25-30倍高攀不起，现在不到一半了，10几年低位。净现金122亿，分红率60%，股息率4.4%，累计分红近300亿。2.运动服饰69%，休闲服饰25%。核心是面料研发、生产和成衣加工垂直一体化。生产分散在中国越南柬埔寨，印尼在建。销售地区分散，中国24%，欧洲20%，美国和日本各17%。品牌分散在几个大品牌，优衣库29%，耐克23%，阿迪达斯20%，彪马10%，安踏Lululemon这些也都有。劳动密集型产业，10万+员工，收入25年300亿+，人效不到30万。毛利率28%，销售费用率1%，管理费用率7%，净利率20%+。3.不确定性一是美国对越南关税，出产均价8美元，客户加价率高，终端价50美元的产品提价不到5%可覆盖20%关税。二是耐克业绩承压，23、24年两年下降后，25H1公司对耐克销售恢复增长。阿迪达斯和优衣库分别是28%和27%的增长，已连续2年高速增长，重点关注优衣库欧美市场发展（增速35%，大中华下滑2%）。//@我無形:回复@我無形:$亚玛芬体育(AS)$ 21-24年大中华区的销售分别为3.7、5.2、8.4、13.0亿美金，50%+的CAGR。25Q1销售4.5亿美金，离超越北美成为最大市场还有4%查看图片
352151181,2025-09-11 15:52:41,14,3,0,https://xueqiu.com/4925086612/352151181,社会家庭过度强调母乳喂养，而现代双职工家庭，母乳喂养隐性成本很高。喝奶粉买贵的，可能是对断奶后心理愧疚的补偿。中国宝宝不能输在奶粉上,社会家庭过度强调母乳喂养，而现代双职工家庭，母乳喂养隐性成本很高。喝奶粉买贵的，可能是对断奶后心理愧疚的补偿。中国宝宝不能输在奶粉上
351807709,2025-09-10 00:54:46,23,4,0,https://xueqiu.com/4925086612/351807709,$贝壳(BEKE)$ $贝壳-W(02423)$ 25H11.门店破6万，经纪人56万，都是历史新高。25H1存量房GTV1.16万亿，同比增长14%，是高点21H1的88%，新房GTV0.49万亿，同比增长26%，是高点21H1的58%。存量房和新房的收入分别是136亿和167亿，分别是21H1的69%和70%，但是总收入已创同期历史新高，靠的是装修7...,$贝壳(BEKE)$ $贝壳-W(02423)$ 25H11.门店破6万，经纪人56万，都是历史新高。25H1存量房GTV1.16万亿，同比增长14%，是高点21H1的88%，新房GTV0.49万亿，同比增长26%，是高点21H1的58%。存量房和新房的收入分别是136亿和167亿，分别是21H1的69%和70%，但是总收入已创同期历史新高，靠的是装修75亿收入和租赁108亿收入，极端周期中相当有韧性，过去4个季度总收入超过1000亿。其他收入占比已达到39%，贡献利润（分部利润，类似毛利）占比29%。存量房、新房、家装家居和房屋租赁业务的贡献利润率分别是39%、24%、32%和8%。家装业务在样板北京经营利润率从23H1的5%提升到25H1的11%（同期收入从7亿增长到15亿，毛利率35%到36%），效率提升空间充足。明确贝好家定位轻资产模型，成都上海两个自有项目，除了已投入资金，额外自有资金投入上限10亿。2.净现金500亿+。25H1回购3.9亿美金。22年9月启动回购计划以来累计回购20.2亿美金，占股本10.3%。30亿美金回购授权扩大至50亿，并延长至28年
351670665,2025-09-09 11:07:35,17,3,0,https://xueqiu.com/4925086612/351670665,你说的按国内分类都是天然矿泉水，且品牌多来自欧洲。可口可乐/雀巢/百事的大众水都是自来水过滤的纯净水，也可以添加矿物质，Poland Spring还闹过官司。另外天然水在很多国家应该是不太存在的市场，可能美国算（地下水过滤一下？），困难的是建立一个不存在的细分市场。出海打头阵的应该是东方树...,你说的按国内分类都是天然矿泉水，且品牌多来自欧洲。可口可乐/雀巢/百事的大众水都是自来水过滤的纯净水，也可以添加矿物质，Poland Spring还闹过官司。另外天然水在很多国家应该是不太存在的市场，可能美国算（地下水过滤一下？），困难的是建立一个不存在的细分市场。出海打头阵的应该是东方树叶，无糖茶等于中国水。无糖茶现阶段是替代含糖茶饮的，但长期看可能替代的是瓶装水，日本的茶饮市场是远大于瓶装水的。海外的困难是文化输出，培养饮茶习惯，东南亚可能好些（东亚不用培养，但竞争激烈）。今年东方树叶在香港商超铺货比较厉害，竞争对手主要是维他无糖茶和三得利
351611731,2025-09-09 01:11:54,36,10,0,https://xueqiu.com/4925086612/351611731,25H1RevPAR，STR行业数据下滑5%（Q1和Q2应该差不多），其中奢华型下滑2%，中档和经济型下滑8%，暑假7-8月继续继续下滑5%。25Q2华住下滑3.8%（同店下滑7.9%），亚朵下滑4.3%（同店下滑5.6%），锦江有限服务下滑5.0%（中端下滑6.5%，经济型下滑5.1%），首旅下滑5.7%（中高端下滑7.0%，经济型下滑2.3%...,25H1RevPAR，STR行业数据下滑5%（Q1和Q2应该差不多），其中奢华型下滑2%，中档和经济型下滑8%，暑假7-8月继续继续下滑5%。25Q2华住下滑3.8%（同店下滑7.9%），亚朵下滑4.3%（同店下滑5.6%），锦江有限服务下滑5.0%（中端下滑6.5%，经济型下滑5.1%），首旅下滑5.7%（中高端下滑7.0%，经济型下滑2.3%）。万豪下滑0.5%，洲际下滑3%，凯悦上升2.1%，温德姆下滑8%。$华住(HTHT)$ 25Q21.应该是首次披露特许经营/加盟业务（M&F）的利润率M&F季度收入29亿（直营34亿），增速23%，占比45%，其中华住M&F收入28亿，增速23%。Gross Operating Profit19亿（直营9亿），增速23%，利润率66%（直营27%），占比64%（24Q2占比57%），其中DH-M&F的GOP利润率98%。毛估估到净利率30-40%有的，25年收入115亿（25Q3指引增长20%-24%），分部净利40亿2.股东回报：25H1分红3亿美金，回购0.6亿，合计3.6亿，FCF的90%+。24年全年股东回报7.7亿美金，符合3年20亿美金股东回报计划。净现金62亿。现价股东回报率5.7%3.RevPAR跌幅小于同店，继续结构升级，Pipeline中高档占比62%，高于存量的54%。同店中经济型和中高档降幅差距不大。中端品牌里全季3200家+，桔子破1000家，中高端品牌里城际似乎是重点，上半年集团内唯一同店正增长品牌。开店节奏符合指引，Pipeline保持平稳。中央预订比例65%，似乎上不去了$亚朵(ATAT)$1.亚朵的加盟门店数和房间数是华住的16%和17%，营业额大概是30%，收入达到了46%。这里面亚朵的take rate接近20%，远高于华住的13%。但是亚朵的酒店（自营占比小）毛利率只有38%，远低于华住这次公布的加盟毛利率66%，不过如果算毛利/营业额的比例两家好像差不多，什么原因还没想清楚。按照华住的分类，全季应该算中端，亚朵应该算中高端，华住中高端及以上一共1200多家，是少于亚朵的，而且分散在多个品牌，一盘散沙。中高端定位更多的房间数（多15%）和更高的RevPAR（比中端高30%，比经济型高100%）结果是更高的单店产出，中高端还是很吸引人的。五星级酒店房间数还要多，RevPAR还要高，大家还想拼命往上，但难度陡升。2.零售业务继续逆天，收入近10亿，增速80%，GMV11亿+，增速85%。除了枕头，被子也成爆款。加盟加上零售收入，亚朵是华住的80%了。毛利率50%+，不过销售费用率较高，净利率能有10-15%但总体亚朵的净利率并不高，不知道是规模效应还是效率因素。零售和轻资产加盟比怎么给估值是个问题。3.CRS预订占比略有下降，待观察。25%-30%收入增速指引上调至30%，零售从50%上调至60%。净现金51亿，之前公告了3年4亿美金回购计划似乎还没落实$携程(TCOM)$1.酒店预订收入62亿，约是华住加盟收入的2.2倍，同比增长21%（略低于华住和亚朵）。如果用take rate倒算携程酒店GTV的话在2500-3000亿（VS2019年连锁酒店营业额4400亿，第三方估计全行业收入在6700亿），华住不到1000亿，亚朵不到250亿。酒店是携程take rate和利润率最高的业务。2.出境游还是原来那批客户，应该算国内收入。出海收入应该是入境游和国际间旅行等。根据券商的数据，Trip.com收入占比在14%，增速还在50%+。出海确定性目前比连锁酒店要高。3.已完成4亿美金回购，新推出50亿美金回购计划。账上现金约800亿，净现金400亿，钱是够的，铁树开花 补充一下：9月COO减持2亿，梁建章5亿+，范敏0.3亿
351153254,2025-09-05 13:42:23,22,11,0,https://xueqiu.com/4925086612/351153254,$农夫山泉(09633)$ 茶饮半年收入101亿（其中无糖茶大概80亿，市场份额75%+），超过包装水（24H2首次超过，因为水是下滑的，还没超过23H1的包装水），增速20%（24H1是60%，24H2是13%），占比39%。分部经营利润率48%，高于水的35%和功能饮料的47%（过去一般认为功能饮料利润率是饮料里最高的），利润...,$农夫山泉(09633)$ 茶饮半年收入101亿（其中无糖茶大概80亿，市场份额75%+），超过包装水（24H2首次超过，因为水是下滑的，还没超过23H1的包装水），增速20%（24H1是60%，24H2是13%），占比39%。分部经营利润率48%，高于水的35%和功能饮料的47%（过去一般认为功能饮料利润率是饮料里最高的），利润占比46%。VS康师傅茶饮收入106.7亿，下滑6%，其中无糖茶约25亿，同比增长3%，份额下滑。VS统一企业中国茶饮收入51亿，同比增长9%，无糖茶茶里王和春拂系列增速15%-18%，统一奶茶（阿萨姆为主）还有34亿，增速4%。包装水收入94亿（还没恢复到23年水平），增速11%（24H1下滑18%，24H2下滑24%）。分部利润率25%，恢复3%。VS华润饮料包装水收入52.5亿，下滑23%。VS康师傅水饮收入24亿，下滑6%。今年新增3个水源地，达到15个。总收入256亿，增速16%，净利76亿，增速27%，净利率30%。24年股息0.82港币，分红率70%，现价股息率1.6%，净现金262亿。即饮咖啡啥时候能起来$蜜雪集团(02097)$ 顺便看一眼雪王，客单价上和包装饮料是重叠的。25H1收入149亿，增速39%，净利27亿，增速44%，净利率18%+。5.3万家门店，半年新开7700家，净增6500家，闭店率2.6%。单店半年平均收入约30万。海外门店数4700家，半年净减少160家占比9%。加盟商2.3万，人均2.3家店。净现金176亿。其他4家（奈雪亏的就不算了）合并运营利润不到30亿，不如雪王一家，更不如农夫山泉茶饮分部。
351123784,2025-09-05 11:27:24,22,14,1,https://xueqiu.com/4925086612/351123784,lulu的款式太多了。运动品牌都是以鞋为主，服为辅，鞋以功能性区分十几二十个SKU已经够多了，另外每年更新就行。服装款式多多了，还要分四季,lulu的款式太多了。运动品牌都是以鞋为主，服为辅，鞋以功能性区分十几二十个SKU已经够多了，另外每年更新就行。服装款式多多了，还要分四季
351108458,2025-09-05 10:46:44,13,2,0,https://xueqiu.com/4925086612/351108458,回复@李妍: 是的，快速开店对老店肯定有摊薄，同比可以解释。我说的意思是最近几个季度开店已经放缓了，但是单店产出环比还是在持续下滑，下滑幅度大于店数环比增速，意味着总客流有见顶迹象，可以再看看 查看图片//@李妍:...,回复@李妍: 是的，快速开店对老店肯定有摊薄，同比可以解释。我说的意思是最近几个季度开店已经放缓了，但是单店产出环比还是在持续下滑，下滑幅度大于店数环比增速，意味着总客流有见顶迹象，可以再看看查看图片//@李妍:回复@我無形:文章有对这点的解释哦，“伴随着开店密度加大，比如一个商街有2-3家店面，该区域单店的销售会一定程度上被稀释，尤其是霸王茶姬的产品定价偏高，这一定位的人群规模和庞大的价格敏感型人群规模相比要少得多，因此更早出现开店密度对单店销售产生冲击的情况。这也跟加盟商的回本周期的延长规律是一致的，早期当店面数量稀缺的阶段，有的加盟商甚至3个月回本，开店密度一旦加大，后来的加盟商不可能期待再有这样的“奇迹”发生，加盟商的回本周期和单店销售额都将逐渐回归正常的经营水平。所以SSSG数据也得动态的看，尤其是扩张期的SSSG波动相较于进入稳定经营阶段的企业，波动会相对大一些。”
351045244,2025-09-04 23:10:25,18,15,0,https://xueqiu.com/4925086612/351045244,这公司不是一个季度sssg转负，而是连续3个季度20%左右的下滑，且中间开店不算特别快，不是简单摊薄。另外房间里的大象不是无糖茶吗,这公司不是一个季度sssg转负，而是连续3个季度20%左右的下滑，且中间开店不算特别快，不是简单摊薄。另外房间里的大象不是无糖茶吗
351015067,2025-09-04 19:29:47,31,5,0,https://xueqiu.com/4925086612/351015067,回复@我無形: $海底捞(06862)$ 25H1门店净减少，翻台下滑，同店下滑，收入下滑4%，核心经营利润下滑14%。净现金37亿，中期分红0.338，下滑14%，分红率98%。现价股息率6%+。$特海国际(09658)$ 并没有好到哪里去，126家店，12个月净增加4家。SSSG+3%，但餐厅经营利润率下降。餐厅收入增长6%，餐...,回复@我無形: $海底捞(06862)$  25H1门店净减少，翻台下滑，同店下滑，收入下滑4%，核心经营利润下滑14%。净现金37亿，中期分红0.338，下滑14%，分红率98%。现价股息率6%+。$特海国际(09658)$ 并没有好到哪里去，126家店，12个月净增加4家。SSSG+3%，但餐厅经营利润率下降。餐厅收入增长6%，餐厅利润下滑21%。$颐海国际(01579)$ 收入利润打平微增。其中关联方收入下滑13%，第三方收入增长6.5%（VS天味同期下滑5%），收入占比70%+，毛利占比85%+。主要增量来自B端，收入1.6亿，增速132%。不过电商收入规模和占比都显著小于天味。另外海外收入2.7亿，增速34%，较24全年加速，占比9%，未来发展提及篇幅较大。净现金22亿，中期分红0.31港币，持平略增，分红率95%。24年分红0.74，分红率95%。现价股息率5.4%。//@我無形:回复@奇点那瞬间:1.华住刚刚公布了未来3年20亿美金的股东回报计划，2023年实际分红3亿美金，回购1.2亿美金。现在起1年2次分红，分红比例60%，5年回购10亿美金。2024年上半年分红2亿美金，年化4亿，Q1回购7500万，年化3亿，合计7亿美金，和3年20亿的目标基本吻合。3年年均股东回报也在7.5-8%，和百胜差不多，但百胜的现金状况最好，净现金31亿美金足够覆盖3年，扣现实际估值最低。华住净现金31亿人民币。海底捞的话23年分红率超过90%，股息率6%+，净现金10几个亿吧。2.论商业模式，特许经营酒店是比直营餐饮要好的，特别是下行周期承受的压力，当然如果上行弹性也更小。行业竞争都挺激烈，连锁酒店集中度更高，集中确定性较高，集中到一定程度也不代表有定价权。但单一餐饮门店竞争的区域范围比酒店要小，餐饮产品差异化大于酒店，局部定价权还是有的。3.论增速的话，如果不考虑老店同店增长，光看新店空间这几家都不可能太高，5-10%吧。增长空间和确定性上，华住应该是最高的，可能会接近10%或略超。百胜应该在中间位置。海底捞今年店数可能是缩减的，之后做加盟，空间存疑，二品牌多年没有着落，更多经营重点还是老店改善吧。同店的话大家都有压力，所以利润更不好说，华住不是自营会好些。综合来算华住和百胜应该比较接近，海底捞可预见性差一些。另外，颐海和海底捞比估值更低，分红更高，增长也不见得低。亚朵跟华住比的话，虽然没有明确回报（也说有计划），但3年门店复合30%+的增长可能性还是比较高。
350894596,2025-09-04 11:07:51,9,6,1,https://xueqiu.com/4925086612/350894596,"double check了一下迪士尼的收入，25H1的Experiences分部里Consumer Products收入是19.4亿美金，约139亿人民币，泡泡确实已经打平。可能有一部分收入算在Entertainment分部的Content Sales/Licensing里了，拆不出来（Intersegment allocation of revenues from the Experiences segment, which is ...","double check了一下迪士尼的收入，25H1的Experiences分部里Consumer Products收入是19.4亿美金，约139亿人民币，泡泡确实已经打平。可能有一部分收入算在Entertainment分部的Content Sales/Licensing里了，拆不出来（Intersegment allocation of revenues from the Experiences segment, which is meant to reflect royalties on consumer products merchandise licensing revenues generated on intellectual property (IP) created by the Entertainment segment）。当然迪士尼的收入里包括授权收入，运营利润率里是45.7%。"
350768848,2025-09-03 17:24:18,30,30,2,https://xueqiu.com/4925086612/350768848,$百胜中国(YUMC)$ 1年回顾1.账上净现金28亿美金，24年全年FCF7亿美金+，25H1约6亿美金，不扣净现金20倍，扣净现金不到17倍。24年计划股东回报15亿美金，实际14.9亿。25年计划12亿美金，已完成5.4亿。24-26年资本回馈目标从30亿美金提高到45亿美金，也就是25-26年30亿。过去12个月股价涨幅约30...,$百胜中国(YUMC)$ 1年回顾1.账上净现金28亿美金，24年全年FCF7亿美金+，25H1约6亿美金，不扣净现金20倍，扣净现金不到17倍。24年计划股东回报15亿美金，实际14.9亿。25年计划12亿美金，已完成5.4亿。24-26年资本回馈目标从30亿美金提高到45亿美金，也就是25-26年30亿。过去12个月股价涨幅约30%，现价平均股东回报9%+2.25Q2系统销售同比增长4%，SSSG增长1%，24Q1以来首次转正。其中KFC同店交易量持平，客单价+1%，SSSG+1%，系统销售额+5%；必胜客同店交易量+17%，客单价-13%，SSSG+2%，系统销售额+3%。KFC外卖占比45%，非堂食72%。经营利润率10.9%，较19年和24年同期都是提升的。3.约17000家门店，过去12个月净增加2000家，25H1净增不到600家，目标26年20000家不变。肯德基存量加盟占比14%，25H1新增门店加盟占比41%。肯悦咖啡1300家。经营情况和管理层承诺的股东回报均达成预期。$瑞幸粉单(LKNCY)$1.门店2.6万家，QOQ净增2100家，其中自营1.7万家。自营80城，加盟300城（VS肯德基2400城，过去12个月新进入300城，应该包括县了）。海外门店89家，QOQ+24。2.月均交易顾客9100万，同比增加2200万。累计交易客户3.8亿+，25Q2新增2800万（VS肯德基会员5.2亿，销售占比65%）。3.GMV142亿，收入124亿，门店利润率21%，经营利润率14%，净利率10%。SSSG+13.4%。月均单客GMV大概52元。4.净现金82亿，25Q2OCF25.6亿，过去12个月64亿。$达势股份(01405)$1.达美乐中国门店1200家（VS必胜客3900家），25H1净增加190（全年计划300家）。已进入城市48个（VS必胜客900+）。会员3000万，12个月新增1300万，收入贡献66%。2.25H1收入26亿（VS必胜客约82亿），增速27%。门店利润率14.6%，净利率2.5%，经调整净利率3.5%。SSSG下滑1%，上市来首次下滑，一线城市正增长，非一线城市下滑4.4%。“2025年上半年一線城市實現正同店銷售增長，且2022年12月前的市場在2025年上半年整體實現正同店銷售增長。”“主要由於2022年12月後開設的高業績或銷售創紀錄的門店的門店日均銷售額因該等門店的銷售額逐漸穩定而減少。儘管如此，該等於2022年12月後開設的門店的整體門店日均銷售額仍維持在穩健水平，並高於本集團整體平均水平。因此，彼等繼續為本集團盈利表現作出積極貢獻。”3.净现金8亿，过去12个月OCF8亿，FCF约4亿。说外卖平台护城河更强，优于餐饮连锁是没问题。但是平台赢家通吃和无边界竞争的特点导致竞争的烈度远超一般商业竞争。外卖平台来说，尽管老大遥遥领先，但是老二并非独立平台，而是电商平台的子平台，导致竞争的结束并非老大在单一战场1V1情况下能够终结的。餐饮连锁竞争一直在，但产品总有些差异化，且品类和地域上分割为很多小市场，商业模式的可复制性强。这些特点也可能衍生到OTA和酒店连锁上。电商老大老二是否会有终极一战？多多囤积超额现金看来也是有必要的，以外卖大战的烈度，电商行业打出万亿补贴也非天方夜谭
350434036,2025-09-02 09:48:48,34,4,1,https://xueqiu.com/4925086612/350434036,，除了社交的网络效应，其他都无法阻断新进入者，不必非得分个三六九等,，除了社交的网络效应，其他都无法阻断新进入者，不必非得分个三六九等
339269509,2025-06-18 23:52:38,6,0,0,https://xueqiu.com/4925086612/339269509,$任天堂(NTDOY)$ 一盘冷饭炒出新高，炒饭要用隔夜饭是有道理的,$任天堂(NTDOY)$ 一盘冷饭炒出新高，炒饭要用隔夜饭是有道理的
